"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Debate","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"14119","as",4626.3S,4768.5S,144,"Romney:","No",3,14119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14120","companies",4626.3S,4768.5S,144,"Romney:","No",3,14120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14121","have",4626.3S,4768.5S,144,"Romney:","No",3,14121,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"14122","shut",4626.3S,4768.5S,144,"Romney:","No",3,14122,4.5,1.44,4.05,2.18,5.61,2.3,NA,4.53,1.46,4.87,1.85,4.4,1.71
"14123","down",4626.3S,4768.5S,144,"Romney:","No",3,14123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14124","and",4626.3S,4768.5S,144,"Romney:","No",3,14124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14125","people",4626.3S,4768.5S,144,"Romney:","No",3,14125,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"14126","have",4626.3S,4768.5S,144,"Romney:","No",3,14126,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"14127","lost",4626.3S,4768.5S,144,"Romney:","No",3,14127,2.53,1.12,5.11,2.47,3.85,2.05,-3,2.82,1.83,5.82,2.62,2.86,1.64
"14128","their",4626.3S,4768.5S,144,"Romney:","No",3,14128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14129","jobs",4626.3S,4768.5S,144,"Romney:","No",3,14129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14130","because",4626.3S,4768.5S,144,"Romney:","No",3,14130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14131","china",4626.3S,4768.5S,144,"Romney:","No",3,14131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14132","has",4626.3S,4768.5S,144,"Romney:","No",3,14132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14133","not",4626.3S,4768.5S,144,"Romney:","No",3,14133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14134","played",4626.3S,4768.5S,144,"Romney:","No",3,14134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14135","by",4626.3S,4768.5S,144,"Romney:","No",3,14135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14136","the",4626.3S,4768.5S,144,"Romney:","No",3,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14137","same",4626.3S,4768.5S,144,"Romney:","No",3,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14138","rules",4626.3S,4768.5S,144,"Romney:","No",3,14138,NA,NA,NA,NA,NA,NA,NA,4.23,1.41,4.38,1.52,3.34,1.86
"14139","in",4626.3S,4768.5S,144,"Romney:","No",3,14139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14140","part",4626.3S,4768.5S,144,"Romney:","No",3,14140,4.77,1.29,3.36,2.17,5.21,1.87,NA,5.11,1.78,3.82,2.24,4.75,1.59
"14141","by",4626.3S,4768.5S,144,"Romney:","No",3,14141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14142","holding",4626.3S,4768.5S,144,"Romney:","No",3,14142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14143","down",4626.3S,4768.5S,144,"Romney:","No",3,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14144","artificially",4626.3S,4768.5S,144,"Romney:","No",3,14144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14145","the",4626.3S,4768.5S,144,"Romney:","No",3,14145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14146","value",4626.3S,4768.5S,144,"Romney:","No",3,14146,7.18,1.47,5.79,2.12,6.24,2.07,NA,NA,NA,NA,NA,NA,NA
"14147","of",4626.3S,4768.5S,144,"Romney:","No",3,14147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14148","their",4626.3S,4768.5S,144,"Romney:","No",3,14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14149","currency",4626.3S,4768.5S,144,"Romney:","No",3,14149,5.9,1.87,4.05,2.62,5.3,2.57,NA,NA,NA,NA,NA,NA,NA
"14150","it",4626.3S,4768.5S,144,"Romney:","No",3,14150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14151","holds",4626.3S,4768.5S,144,"Romney:","No",3,14151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14152","down",4626.3S,4768.5S,144,"Romney:","No",3,14152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14153","the",4626.3S,4768.5S,144,"Romney:","No",3,14153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14154","prices",4626.3S,4768.5S,144,"Romney:","No",3,14154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14155","of",4626.3S,4768.5S,144,"Romney:","No",3,14155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14156","their",4626.3S,4768.5S,144,"Romney:","No",3,14156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14157","goods",4626.3S,4768.5S,144,"Romney:","No",3,14157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14158","it",4626.3S,4768.5S,144,"Romney:","No",3,14158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14159","means",4626.3S,4768.5S,144,"Romney:","No",3,14159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14160","our",4626.3S,4768.5S,144,"Romney:","No",3,14160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14161","goods",4626.3S,4768.5S,144,"Romney:","No",3,14161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14162","aren't",4626.3S,4768.5S,144,"Romney:","No",3,14162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14163","as",4626.3S,4768.5S,144,"Romney:","No",3,14163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14164","competitive",4626.3S,4768.5S,144,"Romney:","No",3,14164,5.45,1.36,5.7,2.52,5.5,2.26,2,NA,NA,NA,NA,NA,NA
"14165","and",4626.3S,4768.5S,144,"Romney:","No",3,14165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14166","we",4626.3S,4768.5S,144,"Romney:","No",3,14166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14167","lose",4626.3S,4768.5S,144,"Romney:","No",3,14167,3.59,2.09,5.43,2.69,4.39,2.33,NA,2.81,1.64,4.93,2.42,3.33,2.17
"14168","jobs",4626.3S,4768.5S,144,"Romney:","No",3,14168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14169","that's",4626.3S,4768.5S,144,"Romney:","No",3,14169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14170","got",4626.3S,4768.5S,144,"Romney:","No",3,14170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14171","to",4626.3S,4768.5S,144,"Romney:","No",3,14171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14172","end",4626.3S,4768.5S,144,"Romney:","No",3,14172,4.73,1.75,3.95,2.4,4.41,2.45,NA,3.44,1.64,4.44,2.17,4.41,1.78
"14173","they're",4626.3S,4768.5S,144,"Romney:","No",3,14173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14174","making",4626.3S,4768.5S,144,"Romney:","No",3,14174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14175","some",4626.3S,4768.5S,144,"Romney:","No",3,14175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14176","progress",4626.3S,4768.5S,144,"Romney:","No",3,14176,6.58,2.04,3.82,1.79,6.55,2.11,2,7.73,1.34,6.02,2.58,6.76,2.05
"14177","they",4626.3S,4768.5S,144,"Romney:","No",3,14177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14178","need",4626.3S,4768.5S,144,"Romney:","No",3,14178,5.45,1.82,3.67,2.15,5.06,2.16,NA,NA,NA,NA,NA,NA,NA
"14179","to",4626.3S,4768.5S,144,"Romney:","No",3,14179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14180","make",4626.3S,4768.5S,144,"Romney:","No",3,14180,6.09,1.6,3.67,2.33,6.22,2.32,NA,NA,NA,NA,NA,NA,NA
"14181","more",4626.3S,4768.5S,144,"Romney:","No",3,14181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14182","that's",4626.3S,4768.5S,144,"Romney:","No",3,14182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14183","why",4626.3S,4768.5S,144,"Romney:","No",3,14183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14184","on",4626.3S,4768.5S,144,"Romney:","No",3,14184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14185","day",4626.3S,4768.5S,144,"Romney:","No",3,14185,6.36,1.4,3.62,2.31,5.59,2.06,NA,6.66,1.43,5,2.02,5.88,1.43
"14186","one",4626.3S,4768.5S,144,"Romney:","No",3,14186,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"14187","i",4626.3S,4768.5S,144,"Romney:","No",3,14187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14188","will",4626.3S,4768.5S,144,"Romney:","No",3,14188,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"14189","label",4626.3S,4768.5S,144,"Romney:","No",3,14189,4.79,1.23,3.38,1.6,5.48,1.59,NA,4.36,1.08,3.96,1.99,4.83,1.76
"14190","them",4626.3S,4768.5S,144,"Romney:","No",3,14190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14191","a",4626.3S,4768.5S,144,"Romney:","No",3,14191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14192","currency",4626.3S,4768.5S,144,"Romney:","No",3,14192,5.9,1.87,4.05,2.62,5.3,2.57,NA,NA,NA,NA,NA,NA,NA
"14193","manipulator",4626.3S,4768.5S,144,"Romney:","No",3,14193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14194","which",4626.3S,4768.5S,144,"Romney:","No",3,14194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14195","allows",4626.3S,4768.5S,144,"Romney:","No",3,14195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14196","us",4626.3S,4768.5S,144,"Romney:","No",3,14196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14197","to",4626.3S,4768.5S,144,"Romney:","No",3,14197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14198","apply",4626.3S,4768.5S,144,"Romney:","No",3,14198,5.16,1.38,3.24,1.67,6.2,1.96,NA,NA,NA,NA,NA,NA,NA
"14199","tariffs",4626.3S,4768.5S,144,"Romney:","No",3,14199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14200","where",4626.3S,4768.5S,144,"Romney:","No",3,14200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14201","they're",4626.3S,4768.5S,144,"Romney:","No",3,14201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14202","taking",4626.3S,4768.5S,144,"Romney:","No",3,14202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14203","jobs",4626.3S,4768.5S,144,"Romney:","No",3,14203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14204","they're",4626.3S,4768.5S,144,"Romney:","No",3,14204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14205","stealing",4626.3S,4768.5S,144,"Romney:","No",3,14205,2.75,1.21,4.57,2.31,5.5,2.83,NA,NA,NA,NA,NA,NA,NA
"14206","our",4626.3S,4768.5S,144,"Romney:","No",3,14206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14207","intellectual",4626.3S,4768.5S,144,"Romney:","No",3,14207,7.65,1.69,4.53,2.2,6.56,2.14,NA,NA,NA,NA,NA,NA,NA
"14208","property",4626.3S,4768.5S,144,"Romney:","No",3,14208,6,1.76,4.75,2.05,6.68,1.8,NA,NA,NA,NA,NA,NA,NA
"14209","our",4626.3S,4768.5S,144,"Romney:","No",3,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14210","patents",4626.3S,4768.5S,144,"Romney:","No",3,14210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14211","our",4626.3S,4768.5S,144,"Romney:","No",3,14211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14212","designs",4626.3S,4768.5S,144,"Romney:","No",3,14212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14213","our",4626.3S,4768.5S,144,"Romney:","No",3,14213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14214","technology",4626.3S,4768.5S,144,"Romney:","No",3,14214,5.53,2.09,4.62,2.58,5.2,2.31,NA,NA,NA,NA,NA,NA,NA
"14215","hacking",4626.3S,4768.5S,144,"Romney:","No",3,14215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14216","into",4626.3S,4768.5S,144,"Romney:","No",3,14216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14217","our",4626.3S,4768.5S,144,"Romney:","No",3,14217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14218","computers",4626.3S,4768.5S,144,"Romney:","No",3,14218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14219","counterfeiting",4626.3S,4768.5S,144,"Romney:","No",3,14219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14220","our",4626.3S,4768.5S,144,"Romney:","No",3,14220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14221","goods",4626.3S,4768.5S,144,"Romney:","No",3,14221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14222","they",4626.3S,4768.5S,144,"Romney:","No",3,14222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14223","have",4626.3S,4768.5S,144,"Romney:","No",3,14223,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"14224","to",4626.3S,4768.5S,144,"Romney:","No",3,14224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14225","understand",4626.3S,4768.5S,144,"Romney:","No",3,14225,6.68,1.84,3.52,2.16,6.71,1.61,NA,7.13,1.89,5,2.08,6.77,2.03
"14226","we",4626.3S,4768.5S,144,"Romney:","No",3,14226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14227","want",4626.3S,4768.5S,144,"Romney:","No",3,14227,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"14228","to",4626.3S,4768.5S,144,"Romney:","No",3,14228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14229","trade",4626.3S,4768.5S,144,"Romney:","No",3,14229,5.91,2.04,4.45,2.86,6.26,2.28,NA,NA,NA,NA,NA,NA,NA
"14230","with",4626.3S,4768.5S,144,"Romney:","No",3,14230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14231","them",4626.3S,4768.5S,144,"Romney:","No",3,14231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14232","we",4626.3S,4768.5S,144,"Romney:","No",3,14232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14233","want",4626.3S,4768.5S,144,"Romney:","No",3,14233,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"14234","a",4626.3S,4768.5S,144,"Romney:","No",3,14234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14235","world",4626.3S,4768.5S,144,"Romney:","No",3,14235,6.46,1.57,4.55,2.3,5.12,2.47,NA,6.5,2.03,5.32,2.39,5.26,2.47
"14236","that's",4626.3S,4768.5S,144,"Romney:","No",3,14236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14237","stable",4626.3S,4768.5S,144,"Romney:","No",3,14237,5.2,2.04,3.11,2.52,6.33,2.78,2,NA,NA,NA,NA,NA,NA
"14238","we",4626.3S,4768.5S,144,"Romney:","No",3,14238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14239","like",4626.3S,4768.5S,144,"Romney:","No",3,14239,7.44,1.46,4.4,2.5,6.28,1.45,2,7.52,1.72,6.63,2.2,5.41,2.69
"14240","free",4626.3S,4768.5S,144,"Romney:","No",3,14240,8.25,1.36,5.38,3.04,6.5,2.71,1,8.26,1.31,5.15,3.04,6.35,2.4
"14241","enterprise",4626.3S,4768.5S,144,"Romney:","No",3,14241,6,1.41,4,1.81,5.65,2.5,NA,NA,NA,NA,NA,NA,NA
"14242","but",4626.3S,4768.5S,144,"Romney:","No",3,14242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14243","you",4626.3S,4768.5S,144,"Romney:","No",3,14243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14244","got",4626.3S,4768.5S,144,"Romney:","No",3,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14245","to",4626.3S,4768.5S,144,"Romney:","No",3,14245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14246","play",4626.3S,4768.5S,144,"Romney:","No",3,14246,7.55,1.34,3.81,2.56,6.29,1.96,NA,8.1,1.16,6.93,1.8,6.97,1.5
"14247","by",4626.3S,4768.5S,144,"Romney:","No",3,14247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14248","the",4626.3S,4768.5S,144,"Romney:","No",3,14248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14249","rules",4626.3S,4768.5S,144,"Romney:","No",3,14249,NA,NA,NA,NA,NA,NA,NA,4.23,1.41,4.38,1.52,3.34,1.86
"14250","well",4770.1S,4785.1S,145,"Schieffer:","No",3,14250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14251","governor",4770.1S,4785.1S,145,"Schieffer:","No",3,14251,5.32,1.49,3.65,2.3,6.05,2.46,NA,NA,NA,NA,NA,NA,NA
"14252","let",4770.1S,4785.1S,145,"Schieffer:","No",3,14252,5.95,1.76,2.71,1.71,6.06,1.8,NA,NA,NA,NA,NA,NA,NA
"14253","me",4770.1S,4785.1S,145,"Schieffer:","No",3,14253,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"14254","just",4770.1S,4785.1S,145,"Schieffer:","No",3,14254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14255","ask",4770.1S,4785.1S,145,"Schieffer:","No",3,14255,5.95,1.4,3.48,2.16,6.29,1.83,NA,NA,NA,NA,NA,NA,NA
"14256","you",4770.1S,4785.1S,145,"Schieffer:","No",3,14256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14257","if",4770.1S,4785.1S,145,"Schieffer:","No",3,14257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14258","you",4770.1S,4785.1S,145,"Schieffer:","No",3,14258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14259","declare",4770.1S,4785.1S,145,"Schieffer:","No",3,14259,5.42,1.07,4.4,1.98,6.13,2.32,NA,NA,NA,NA,NA,NA,NA
"14260","them",4770.1S,4785.1S,145,"Schieffer:","No",3,14260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14261","a",4770.1S,4785.1S,145,"Schieffer:","No",3,14261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14262","currency",4770.1S,4785.1S,145,"Schieffer:","No",3,14262,5.9,1.87,4.05,2.62,5.3,2.57,NA,NA,NA,NA,NA,NA,NA
"14263","manipulator",4770.1S,4785.1S,145,"Schieffer:","No",3,14263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14264","on",4770.1S,4785.1S,145,"Schieffer:","No",3,14264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14265","day",4770.1S,4785.1S,145,"Schieffer:","No",3,14265,6.36,1.4,3.62,2.31,5.59,2.06,NA,6.66,1.43,5,2.02,5.88,1.43
"14266","one",4770.1S,4785.1S,145,"Schieffer:","No",3,14266,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"14267","some",4770.1S,4785.1S,145,"Schieffer:","No",3,14267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14268","people",4770.1S,4785.1S,145,"Schieffer:","No",3,14268,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"14269","are",4770.1S,4785.1S,145,"Schieffer:","No",3,14269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14270","saying",4770.1S,4785.1S,145,"Schieffer:","No",3,14270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14271","you're",4770.1S,4785.1S,145,"Schieffer:","No",3,14271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14272","just",4770.1S,4785.1S,145,"Schieffer:","No",3,14272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14273","going",4770.1S,4785.1S,145,"Schieffer:","No",3,14273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14274","to",4770.1S,4785.1S,145,"Schieffer:","No",3,14274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14275","start",4770.1S,4785.1S,145,"Schieffer:","No",3,14275,6.41,1.53,4.81,2.79,5.5,2.2,NA,NA,NA,NA,NA,NA,NA
"14276","a",4770.1S,4785.1S,145,"Schieffer:","No",3,14276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14277","trade",4770.1S,4785.1S,145,"Schieffer:","No",3,14277,5.91,2.04,4.45,2.86,6.26,2.28,NA,NA,NA,NA,NA,NA,NA
"14278","war",4770.1S,4785.1S,145,"Schieffer:","No",3,14278,2.23,1.58,6.27,2.2,3.27,2.66,-2,2.08,1.91,7.49,2.16,4.5,3
"14279","with",4770.1S,4785.1S,145,"Schieffer:","No",3,14279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14280","china",4770.1S,4785.1S,145,"Schieffer:","No",3,14280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14281","on",4770.1S,4785.1S,145,"Schieffer:","No",3,14281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14282","day",4770.1S,4785.1S,145,"Schieffer:","No",3,14282,6.36,1.4,3.62,2.31,5.59,2.06,NA,6.66,1.43,5,2.02,5.88,1.43
"14283","one",4770.1S,4785.1S,145,"Schieffer:","No",3,14283,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"14284","is",4770.1S,4785.1S,145,"Schieffer:","No",3,14284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14285","that",4770.1S,4785.1S,145,"Schieffer:","No",3,14285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14286","isn't",4770.1S,4785.1S,145,"Schieffer:","No",3,14286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14287","there",4770.1S,4785.1S,145,"Schieffer:","No",3,14287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14288","a",4770.1S,4785.1S,145,"Schieffer:","No",3,14288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14289","risk",4770.1S,4785.1S,145,"Schieffer:","No",3,14289,5.17,2.23,6.43,2.04,3.89,1.71,-2,4.64,2.04,6.54,2.12,3.82,2.23
"14290","that",4770.1S,4785.1S,145,"Schieffer:","No",3,14290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14291","that",4770.1S,4785.1S,145,"Schieffer:","No",3,14291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14292","could",4770.1S,4785.1S,145,"Schieffer:","No",3,14292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14293","happen",4770.1S,4785.1S,145,"Schieffer:","No",3,14293,5.5,1.54,3.43,2.04,5.53,1.94,NA,NA,NA,NA,NA,NA,NA
"14294","well",4785.9S,4867.4S,146,"Romney:","No",3,14294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14295","they",4785.9S,4867.4S,146,"Romney:","No",3,14295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14296","sell",4785.9S,4867.4S,146,"Romney:","No",3,14296,5.33,2.39,4.19,2.2,5.88,1.96,NA,NA,NA,NA,NA,NA,NA
"14297","us",4785.9S,4867.4S,146,"Romney:","No",3,14297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14298","about",4785.9S,4867.4S,146,"Romney:","No",3,14298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14299","this",4785.9S,4867.4S,146,"Romney:","No",3,14299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14300","much",4785.9S,4867.4S,146,"Romney:","No",3,14300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14301","stuff",4785.9S,4867.4S,146,"Romney:","No",3,14301,5.86,0.96,3.52,2.36,4.83,2.09,NA,NA,NA,NA,NA,NA,NA
