"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"202","the",NA,284.7S,1,"HOLT:","No",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","united",NA,284.7S,1,"HOLT:","No",203,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"204","states",NA,284.7S,1,"HOLT:","No",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","donald",NA,284.7S,1,"HOLT:","No",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","j",NA,284.7S,1,"HOLT:","No",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","trump",NA,284.7S,1,"HOLT:","No",207,4.18,1.68,3.33,1.98,5.86,1.71,NA,NA,NA,NA,NA,NA,NA
"208","how",292.6S,293.3S,2,"CLINTON:","No",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","are",292.6S,293.3S,2,"CLINTON:","No",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","you",292.6S,293.3S,2,"CLINTON:","No",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","donald",292.6S,293.3S,2,"CLINTON:","No",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","inaudible",293.3S,293.9S,3,"TRUMP:","No",212,3.61,1.58,3.33,2.55,4.26,2.4,NA,NA,NA,NA,NA,NA,NA
"213","good",299.7S,300.3S,4,"HOLT:","No",213,7.89,1.24,3.66,2.72,6.41,2.18,3,7.47,1.45,5.43,2.85,6.41,2.05
"214","luck",299.7S,300.3S,4,"HOLT:","No",214,6.73,1.93,4.57,2.87,6.06,2.58,3,7.41,1.46,6.45,1.73,4.97,2.37
"215","to",299.7S,300.3S,4,"HOLT:","No",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","you",299.7S,300.3S,4,"HOLT:","No",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","good",300.4S,301S,5,"CLINTON:","No",217,7.89,1.24,3.66,2.72,6.41,2.18,3,7.47,1.45,5.43,2.85,6.41,2.05
"218","to",300.4S,301S,5,"CLINTON:","No",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","see",300.4S,301S,5,"CLINTON:","No",219,6.27,1.61,3.9,2.28,6,2.29,NA,NA,NA,NA,NA,NA,NA
"220","you",300.4S,301S,5,"CLINTON:","No",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","thank",300.4S,301S,5,"CLINTON:","No",221,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"222","you",300.4S,301S,5,"CLINTON:","No",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","well",311.3S,374.4S,6,"HOLT:","No",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","i",311.3S,374.4S,6,"HOLT:","No",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","don’t",311.3S,374.4S,6,"HOLT:","No",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","expect",311.3S,374.4S,6,"HOLT:","No",226,5.95,1.8,4.86,2.03,4.89,2.22,NA,NA,NA,NA,NA,NA,NA
"227","us",311.3S,374.4S,6,"HOLT:","No",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","to",311.3S,374.4S,6,"HOLT:","No",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","cover",311.3S,374.4S,6,"HOLT:","No",229,5.59,1.37,3.76,2.45,5.78,2.05,NA,NA,NA,NA,NA,NA,NA
"230","all",311.3S,374.4S,6,"HOLT:","No",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","the",311.3S,374.4S,6,"HOLT:","No",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","issues",311.3S,374.4S,6,"HOLT:","No",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","of",311.3S,374.4S,6,"HOLT:","No",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","this",311.3S,374.4S,6,"HOLT:","No",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","campaign",311.3S,374.4S,6,"HOLT:","No",235,4.55,1.76,3.5,2.56,5.14,2.44,NA,NA,NA,NA,NA,NA,NA
"236","tonight",311.3S,374.4S,6,"HOLT:","No",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","but",311.3S,374.4S,6,"HOLT:","No",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","i",311.3S,374.4S,6,"HOLT:","No",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","remind",311.3S,374.4S,6,"HOLT:","No",239,4.81,1.25,4.2,2.04,6.47,2.78,NA,NA,NA,NA,NA,NA,NA
"240","everyone",311.3S,374.4S,6,"HOLT:","No",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","there",311.3S,374.4S,6,"HOLT:","No",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","are",311.3S,374.4S,6,"HOLT:","No",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","two",311.3S,374.4S,6,"HOLT:","No",243,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"244","more",311.3S,374.4S,6,"HOLT:","No",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","presidential",311.3S,374.4S,6,"HOLT:","No",245,4.95,1.35,4.06,2.24,5.18,2.81,NA,NA,NA,NA,NA,NA,NA
"246","debates",311.3S,374.4S,6,"HOLT:","No",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","scheduled",311.3S,374.4S,6,"HOLT:","No",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","we",311.3S,374.4S,6,"HOLT:","No",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","are",311.3S,374.4S,6,"HOLT:","No",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","going",311.3S,374.4S,6,"HOLT:","No",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","to",311.3S,374.4S,6,"HOLT:","No",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","focus",311.3S,374.4S,6,"HOLT:","No",252,6.48,1.69,4.45,2.76,6.84,2.36,NA,NA,NA,NA,NA,NA,NA
"253","on",311.3S,374.4S,6,"HOLT:","No",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","many",311.3S,374.4S,6,"HOLT:","No",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","of",311.3S,374.4S,6,"HOLT:","No",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","the",311.3S,374.4S,6,"HOLT:","No",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","issues",311.3S,374.4S,6,"HOLT:","No",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","that",311.3S,374.4S,6,"HOLT:","No",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","voters",311.3S,374.4S,6,"HOLT:","No",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","tell",311.3S,374.4S,6,"HOLT:","No",260,5.27,1.39,3.86,2.06,4.94,2.18,NA,NA,NA,NA,NA,NA,NA
"261","us",311.3S,374.4S,6,"HOLT:","No",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","are",311.3S,374.4S,6,"HOLT:","No",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","most",311.3S,374.4S,6,"HOLT:","No",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","important",311.3S,374.4S,6,"HOLT:","No",264,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"265","and",311.3S,374.4S,6,"HOLT:","No",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","we’re",311.3S,374.4S,6,"HOLT:","No",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","going",311.3S,374.4S,6,"HOLT:","No",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","to",311.3S,374.4S,6,"HOLT:","No",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","press",311.3S,374.4S,6,"HOLT:","No",269,5.39,1.88,2.8,2.35,4.78,1.73,NA,4.81,0.93,4.61,1.82,4.58,1.2
"270","for",311.3S,374.4S,6,"HOLT:","No",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","specifics",311.3S,374.4S,6,"HOLT:","No",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","i",311.3S,374.4S,6,"HOLT:","No",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","am",311.3S,374.4S,6,"HOLT:","No",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","honored",311.3S,374.4S,6,"HOLT:","No",274,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"275","to",311.3S,374.4S,6,"HOLT:","No",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","have",311.3S,374.4S,6,"HOLT:","No",276,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"277","this",311.3S,374.4S,6,"HOLT:","No",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","role",311.3S,374.4S,6,"HOLT:","No",278,5.1,0.97,4.4,2.54,5.36,2.04,NA,6.11,1.31,4.61,2.17,5.68,1.85
"279","but",311.3S,374.4S,6,"HOLT:","No",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","this",311.3S,374.4S,6,"HOLT:","No",280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","evening",311.3S,374.4S,6,"HOLT:","No",281,7.09,1.87,3.1,2,5.22,2.21,NA,NA,NA,NA,NA,NA,NA
"282","belongs",311.3S,374.4S,6,"HOLT:","No",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","to",311.3S,374.4S,6,"HOLT:","No",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","the",311.3S,374.4S,6,"HOLT:","No",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","candidates",311.3S,374.4S,6,"HOLT:","No",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","and",311.3S,374.4S,6,"HOLT:","No",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","just",311.3S,374.4S,6,"HOLT:","No",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","as",311.3S,374.4S,6,"HOLT:","No",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","important",311.3S,374.4S,6,"HOLT:","No",289,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"290","to",311.3S,374.4S,6,"HOLT:","No",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","the",311.3S,374.4S,6,"HOLT:","No",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","american",311.3S,374.4S,6,"HOLT:","No",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","people",311.3S,374.4S,6,"HOLT:","No",293,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"294","candidates",311.3S,374.4S,6,"HOLT:","No",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","we",311.3S,374.4S,6,"HOLT:","No",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","look",311.3S,374.4S,6,"HOLT:","No",296,5.95,1.68,3.76,2.64,5.88,1.67,NA,NA,NA,NA,NA,NA,NA
"297","forward",311.3S,374.4S,6,"HOLT:","No",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","to",311.3S,374.4S,6,"HOLT:","No",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","hearing",311.3S,374.4S,6,"HOLT:","No",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","you",311.3S,374.4S,6,"HOLT:","No",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","articulate",311.3S,374.4S,6,"HOLT:","No",301,6.55,1.53,4.27,2.59,6.89,1.85,NA,NA,NA,NA,NA,NA,NA
"302","your",311.3S,374.4S,6,"HOLT:","No",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","policies",311.3S,374.4S,6,"HOLT:","No",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","and",311.3S,374.4S,6,"HOLT:","No",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","your",311.3S,374.4S,6,"HOLT:","No",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","positions",311.3S,374.4S,6,"HOLT:","No",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","as",311.3S,374.4S,6,"HOLT:","No",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","well",311.3S,374.4S,6,"HOLT:","No",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","as",311.3S,374.4S,6,"HOLT:","No",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","your",311.3S,374.4S,6,"HOLT:","No",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","visions",311.3S,374.4S,6,"HOLT:","No",311,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"312","and",311.3S,374.4S,6,"HOLT:","No",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","your",311.3S,374.4S,6,"HOLT:","No",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","values",311.3S,374.4S,6,"HOLT:","No",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","so",311.3S,374.4S,6,"HOLT:","No",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","let’s",311.3S,374.4S,6,"HOLT:","No",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","begin",311.3S,374.4S,6,"HOLT:","No",317,6.44,2.04,2.85,2.23,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"318","we’re",311.3S,374.4S,6,"HOLT:","No",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","calling",311.3S,374.4S,6,"HOLT:","No",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","this",311.3S,374.4S,6,"HOLT:","No",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","opening",311.3S,374.4S,6,"HOLT:","No",321,5.95,1.47,4.6,2.64,6.68,2.11,NA,NA,NA,NA,NA,NA,NA
"322","segment",311.3S,374.4S,6,"HOLT:","No",322,4.63,1.42,3.61,2.12,5.29,1.83,NA,NA,NA,NA,NA,NA,NA
"323","achieving",311.3S,374.4S,6,"HOLT:","No",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","prosperity",311.3S,374.4S,6,"HOLT:","No",324,7.1,1.45,5.3,2.47,6.55,2.04,NA,NA,NA,NA,NA,NA,NA
"325","and",311.3S,374.4S,6,"HOLT:","No",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","central",311.3S,374.4S,6,"HOLT:","No",326,5.33,1.2,3.5,1.91,5.76,2.21,NA,NA,NA,NA,NA,NA,NA
"327","to",311.3S,374.4S,6,"HOLT:","No",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","that",311.3S,374.4S,6,"HOLT:","No",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","is",311.3S,374.4S,6,"HOLT:","No",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","jobs",311.3S,374.4S,6,"HOLT:","No",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","there",311.3S,374.4S,6,"HOLT:","No",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","are",311.3S,374.4S,6,"HOLT:","No",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","two",311.3S,374.4S,6,"HOLT:","No",333,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"334","economic",311.3S,374.4S,6,"HOLT:","No",334,5.1,1.71,3.62,1.86,4.21,2.21,NA,NA,NA,NA,NA,NA,NA
"335","realities",311.3S,374.4S,6,"HOLT:","No",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","in",311.3S,374.4S,6,"HOLT:","No",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","america",311.3S,374.4S,6,"HOLT:","No",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","today",311.3S,374.4S,6,"HOLT:","No",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","there’s",311.3S,374.4S,6,"HOLT:","No",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","been",311.3S,374.4S,6,"HOLT:","No",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","a",311.3S,374.4S,6,"HOLT:","No",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","record",311.3S,374.4S,6,"HOLT:","No",342,5.89,1.57,3.3,2.3,5.5,2.31,NA,NA,NA,NA,NA,NA,NA
"343","six",311.3S,374.4S,6,"HOLT:","No",343,4.85,1.6,3.18,2.13,5.58,2.19,NA,NA,NA,NA,NA,NA,NA
"344","straight",311.3S,374.4S,6,"HOLT:","No",344,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"345","years",311.3S,374.4S,6,"HOLT:","No",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","of",311.3S,374.4S,6,"HOLT:","No",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","job",311.3S,374.4S,6,"HOLT:","No",347,5.64,1.81,4,2.34,4.44,2.8,NA,5.83,2.15,5.2,2.23,5.7,1.82
"348","growth",311.3S,374.4S,6,"HOLT:","No",348,6,1.53,4.95,1.96,6.04,2.12,2,NA,NA,NA,NA,NA,NA
"349","and",311.3S,374.4S,6,"HOLT:","No",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","new",311.3S,374.4S,6,"HOLT:","No",350,7.68,1.29,5.14,2.82,5.22,2.02,NA,NA,NA,NA,NA,NA,NA
"351","census",311.3S,374.4S,6,"HOLT:","No",351,4.91,0.92,3.54,2.04,4.91,2.72,NA,NA,NA,NA,NA,NA,NA
"352","numbers",311.3S,374.4S,6,"HOLT:","No",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","show",311.3S,374.4S,6,"HOLT:","No",353,5.91,1.27,4.1,2.41,5.83,1.98,NA,NA,NA,NA,NA,NA,NA
"354","incomes",311.3S,374.4S,6,"HOLT:","No",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","have",311.3S,374.4S,6,"HOLT:","No",355,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"356","increased",311.3S,374.4S,6,"HOLT:","No",356,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"357","at",311.3S,374.4S,6,"HOLT:","No",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","a",311.3S,374.4S,6,"HOLT:","No",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","record",311.3S,374.4S,6,"HOLT:","No",359,5.89,1.57,3.3,2.3,5.5,2.31,NA,NA,NA,NA,NA,NA,NA
"360","rate",311.3S,374.4S,6,"HOLT:","No",360,5.68,1.06,4.17,2.1,5,2.21,NA,NA,NA,NA,NA,NA,NA
"361","after",311.3S,374.4S,6,"HOLT:","No",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","years",311.3S,374.4S,6,"HOLT:","No",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","of",311.3S,374.4S,6,"HOLT:","No",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","stagnation",311.3S,374.4S,6,"HOLT:","No",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","however",311.3S,374.4S,6,"HOLT:","No",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","income",311.3S,374.4S,6,"HOLT:","No",366,6.26,2.6,3.82,2.86,6.36,2.28,NA,NA,NA,NA,NA,NA,NA
"367","inequality",311.3S,374.4S,6,"HOLT:","No",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","remains",311.3S,374.4S,6,"HOLT:","No",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","significant",311.3S,374.4S,6,"HOLT:","No",369,6.6,1.27,4.9,2.51,6,1.75,1,NA,NA,NA,NA,NA,NA
"370","and",311.3S,374.4S,6,"HOLT:","No",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","nearly",311.3S,374.4S,6,"HOLT:","No",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","half",311.3S,374.4S,6,"HOLT:","No",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","of",311.3S,374.4S,6,"HOLT:","No",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","americans",311.3S,374.4S,6,"HOLT:","No",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","are",311.3S,374.4S,6,"HOLT:","No",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","living",311.3S,374.4S,6,"HOLT:","No",376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","paycheck",311.3S,374.4S,6,"HOLT:","No",377,7.48,1.89,6.77,2.41,6.62,2.31,NA,NA,NA,NA,NA,NA,NA
"378","to",311.3S,374.4S,6,"HOLT:","No",378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","paycheck",311.3S,374.4S,6,"HOLT:","No",379,7.48,1.89,6.77,2.41,6.62,2.31,NA,NA,NA,NA,NA,NA,NA
"380","beginning",311.3S,374.4S,6,"HOLT:","No",380,6.39,2.12,3,2.7,5.72,2.27,NA,6.2,2.09,4.87,2.05,6.1,2.09
"381","with",311.3S,374.4S,6,"HOLT:","No",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","you",311.3S,374.4S,6,"HOLT:","No",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","secretary",311.3S,374.4S,6,"HOLT:","No",383,5.18,1.84,3.8,2.17,6.68,2.26,NA,5.76,1.3,4.66,2.04,5.86,1.62
"384","clinton",311.3S,374.4S,6,"HOLT:","No",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","why",311.3S,374.4S,6,"HOLT:","No",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","are",311.3S,374.4S,6,"HOLT:","No",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","you",311.3S,374.4S,6,"HOLT:","No",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","a",311.3S,374.4S,6,"HOLT:","No",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","better",311.3S,374.4S,6,"HOLT:","No",389,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"390","choice",311.3S,374.4S,6,"HOLT:","No",390,6.36,1.71,3.52,2.04,6.56,2.2,NA,6.94,2.08,5.23,2.54,7.33,2.31
"391","than",311.3S,374.4S,6,"HOLT:","No",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","your",311.3S,374.4S,6,"HOLT:","No",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","opponent",311.3S,374.4S,6,"HOLT:","No",393,4.42,1.46,5.5,1.99,5.8,1.58,NA,NA,NA,NA,NA,NA,NA
"394","to",311.3S,374.4S,6,"HOLT:","No",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","create",311.3S,374.4S,6,"HOLT:","No",395,7.86,1.13,6.26,2.58,7,2.24,NA,6.79,1.95,5.75,1.6,5.89,2.2
"396","the",311.3S,374.4S,6,"HOLT:","No",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","kinds",311.3S,374.4S,6,"HOLT:","No",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","of",311.3S,374.4S,6,"HOLT:","No",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","jobs",311.3S,374.4S,6,"HOLT:","No",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","that",311.3S,374.4S,6,"HOLT:","No",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
