"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"15380","people",5483.5S,5604.7S,285,"CLINTON:","No",15378,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"15381","in",5483.5S,5604.7S,285,"CLINTON:","No",15379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15382","the",5483.5S,5604.7S,285,"CLINTON:","No",15380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15383","business",5483.5S,5604.7S,285,"CLINTON:","No",15381,5.48,1.81,3.71,1.93,5.35,2.42,NA,NA,NA,NA,NA,NA,NA
"15384","you",5483.5S,5604.7S,285,"CLINTON:","No",15382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15385","know",5483.5S,5604.7S,285,"CLINTON:","No",15383,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"15386","that",5483.5S,5604.7S,285,"CLINTON:","No",15384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15387","we",5483.5S,5604.7S,285,"CLINTON:","No",15385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15388","are",5483.5S,5604.7S,285,"CLINTON:","No",15386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15389","now",5483.5S,5604.7S,285,"CLINTON:","No",15387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15390","for",5483.5S,5604.7S,285,"CLINTON:","No",15388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15391","the",5483.5S,5604.7S,285,"CLINTON:","No",15389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15392","first",5483.5S,5604.7S,285,"CLINTON:","No",15390,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"15393","time",5483.5S,5604.7S,285,"CLINTON:","No",15391,5.6,1.78,3.41,2.56,4.36,2.41,NA,5.31,2.02,4.64,2.75,4.63,2.24
"15394","ever",5483.5S,5604.7S,285,"CLINTON:","No",15392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15395","energy",5483.5S,5604.7S,285,"CLINTON:","No",15393,6.9,2.07,6.25,2.57,6.53,2.99,NA,7.23,1.55,6.9,1.94,6.93,1.62
"15396","independent",5483.5S,5604.7S,285,"CLINTON:","No",15394,6.86,1.59,6.75,2.34,7.36,1.81,NA,NA,NA,NA,NA,NA,NA
"15397","we",5483.5S,5604.7S,285,"CLINTON:","No",15395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15398","are",5483.5S,5604.7S,285,"CLINTON:","No",15396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15399","not",5483.5S,5604.7S,285,"CLINTON:","No",15397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15400","dependent",5483.5S,5604.7S,285,"CLINTON:","No",15398,4.5,1.73,3.73,2.27,4.37,2.98,NA,NA,NA,NA,NA,NA,NA
"15401","upon",5483.5S,5604.7S,285,"CLINTON:","No",15399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15402","the",5483.5S,5604.7S,285,"CLINTON:","No",15400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15403","middle",5483.5S,5604.7S,285,"CLINTON:","No",15401,5.22,1.48,2.85,2.06,5.11,1.49,NA,NA,NA,NA,NA,NA,NA
"15404","east",5483.5S,5604.7S,285,"CLINTON:","No",15402,6.33,1.57,2.5,1.76,5.17,2.09,NA,NA,NA,NA,NA,NA,NA
"15405","but",5483.5S,5604.7S,285,"CLINTON:","No",15403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15406","the",5483.5S,5604.7S,285,"CLINTON:","No",15404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15407","middle",5483.5S,5604.7S,285,"CLINTON:","No",15405,5.22,1.48,2.85,2.06,5.11,1.49,NA,NA,NA,NA,NA,NA,NA
"15408","east",5483.5S,5604.7S,285,"CLINTON:","No",15406,6.33,1.57,2.5,1.76,5.17,2.09,NA,NA,NA,NA,NA,NA,NA
"15409","still",5483.5S,5604.7S,285,"CLINTON:","No",15407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15410","controls",5483.5S,5604.7S,285,"CLINTON:","No",15408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15411","a",5483.5S,5604.7S,285,"CLINTON:","No",15409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15412","lot",5483.5S,5604.7S,285,"CLINTON:","No",15410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15413","of",5483.5S,5604.7S,285,"CLINTON:","No",15411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15414","the",5483.5S,5604.7S,285,"CLINTON:","No",15412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15415","prices",5483.5S,5604.7S,285,"CLINTON:","No",15413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15416","so",5483.5S,5604.7S,285,"CLINTON:","No",15414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15417","the",5483.5S,5604.7S,285,"CLINTON:","No",15415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15418","price",5483.5S,5604.7S,285,"CLINTON:","No",15416,4.94,1.89,3.4,2.33,4.61,1.69,NA,3.83,1.26,4.87,1.91,4.1,2.01
"15419","of",5483.5S,5604.7S,285,"CLINTON:","No",15417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15420","oil",5483.5S,5604.7S,285,"CLINTON:","No",15418,3.91,1.82,4.25,2.57,5.63,2.89,NA,4.6,1.48,4.72,2.28,4.72,2.02
"15421","has",5483.5S,5604.7S,285,"CLINTON:","No",15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15422","been",5483.5S,5604.7S,285,"CLINTON:","No",15420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15423","way",5483.5S,5604.7S,285,"CLINTON:","No",15421,5.91,1.44,2.9,1.92,4.83,1.82,NA,NA,NA,NA,NA,NA,NA
"15424","down",5483.5S,5604.7S,285,"CLINTON:","No",15422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15425","and",5483.5S,5604.7S,285,"CLINTON:","No",15423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15426","that",5483.5S,5604.7S,285,"CLINTON:","No",15424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15427","has",5483.5S,5604.7S,285,"CLINTON:","No",15425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15428","had",5483.5S,5604.7S,285,"CLINTON:","No",15426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15429","a",5483.5S,5604.7S,285,"CLINTON:","No",15427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15430","damaging",5483.5S,5604.7S,285,"CLINTON:","No",15428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15431","effect",5483.5S,5604.7S,285,"CLINTON:","No",15429,5.5,1.14,4.08,2.61,5.88,1.94,NA,NA,NA,NA,NA,NA,NA
"15432","on",5483.5S,5604.7S,285,"CLINTON:","No",15430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15433","a",5483.5S,5604.7S,285,"CLINTON:","No",15431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15434","lot",5483.5S,5604.7S,285,"CLINTON:","No",15432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15435","of",5483.5S,5604.7S,285,"CLINTON:","No",15433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15436","the",5483.5S,5604.7S,285,"CLINTON:","No",15434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15437","oil",5483.5S,5604.7S,285,"CLINTON:","No",15435,3.91,1.82,4.25,2.57,5.63,2.89,NA,4.6,1.48,4.72,2.28,4.72,2.02
"15438","companies",5483.5S,5604.7S,285,"CLINTON:","No",15436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15439","right",5483.5S,5604.7S,285,"CLINTON:","No",15437,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"15440","we",5483.5S,5604.7S,285,"CLINTON:","No",15438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15441","are",5483.5S,5604.7S,285,"CLINTON:","No",15439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15442","however",5483.5S,5604.7S,285,"CLINTON:","No",15440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15443","producing",5483.5S,5604.7S,285,"CLINTON:","No",15441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15444","a",5483.5S,5604.7S,285,"CLINTON:","No",15442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15445","lot",5483.5S,5604.7S,285,"CLINTON:","No",15443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15446","of",5483.5S,5604.7S,285,"CLINTON:","No",15444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15447","natural",5483.5S,5604.7S,285,"CLINTON:","No",15445,6.42,1.96,3.67,2.62,5.16,2.52,1,6.59,1.57,4.09,2.37,5.57,1.69
"15448","gas",5483.5S,5604.7S,285,"CLINTON:","No",15446,4.06,2.55,4.4,2.6,4.17,2.09,NA,4.43,1.77,5.2,1.88,4.6,2.28
"15449","which",5483.5S,5604.7S,285,"CLINTON:","No",15447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15450","serves",5483.5S,5604.7S,285,"CLINTON:","No",15448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15451","as",5483.5S,5604.7S,285,"CLINTON:","No",15449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15452","a",5483.5S,5604.7S,285,"CLINTON:","No",15450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15453","bridge",5483.5S,5604.7S,285,"CLINTON:","No",15451,5.44,1.42,3.48,2.73,4.78,1.96,NA,5.26,1.32,5.03,1.82,4.68,1.74
"15454","to",5483.5S,5604.7S,285,"CLINTON:","No",15452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15455","more",5483.5S,5604.7S,285,"CLINTON:","No",15453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15456","renewable",5483.5S,5604.7S,285,"CLINTON:","No",15454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15457","fuels",5483.5S,5604.7S,285,"CLINTON:","No",15455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15458","and",5483.5S,5604.7S,285,"CLINTON:","No",15456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15459","i",5483.5S,5604.7S,285,"CLINTON:","No",15457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15460","think",5483.5S,5604.7S,285,"CLINTON:","No",15458,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"15461","that’s",5483.5S,5604.7S,285,"CLINTON:","No",15459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15462","an",5483.5S,5604.7S,285,"CLINTON:","No",15460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15463","important",5483.5S,5604.7S,285,"CLINTON:","No",15461,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"15464","transition",5483.5S,5604.7S,285,"CLINTON:","No",15462,5.43,1.6,3.65,2.25,4.41,2.68,NA,NA,NA,NA,NA,NA,NA
"15465","we’ve",5483.5S,5604.7S,285,"CLINTON:","No",15463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15466","got",5483.5S,5604.7S,285,"CLINTON:","No",15464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15467","to",5483.5S,5604.7S,285,"CLINTON:","No",15465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15468","remain",5483.5S,5604.7S,285,"CLINTON:","No",15466,5.68,1.39,3.2,1.99,6.58,2.22,NA,NA,NA,NA,NA,NA,NA
"15469","energy",5483.5S,5604.7S,285,"CLINTON:","No",15467,6.9,2.07,6.25,2.57,6.53,2.99,NA,7.23,1.55,6.9,1.94,6.93,1.62
"15470","independent",5483.5S,5604.7S,285,"CLINTON:","No",15468,6.86,1.59,6.75,2.34,7.36,1.81,NA,NA,NA,NA,NA,NA,NA
"15471","it",5483.5S,5604.7S,285,"CLINTON:","No",15469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15472","gives",5483.5S,5604.7S,285,"CLINTON:","No",15470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15473","us",5483.5S,5604.7S,285,"CLINTON:","No",15471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15474","much",5483.5S,5604.7S,285,"CLINTON:","No",15472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15475","more",5483.5S,5604.7S,285,"CLINTON:","No",15473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15476","power",5483.5S,5604.7S,285,"CLINTON:","No",15474,5.97,1.81,5.41,2.63,6.17,2.89,NA,6.54,2.21,6.67,1.87,7.28,2.35
"15477","and",5483.5S,5604.7S,285,"CLINTON:","No",15475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15478","freedom",5483.5S,5604.7S,285,"CLINTON:","No",15476,7.72,2.12,5.67,2.3,7.37,1.87,2,7.58,2.04,5.52,2.72,6.76,2.29
"15479","than",5483.5S,5604.7S,285,"CLINTON:","No",15477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15480","to",5483.5S,5604.7S,285,"CLINTON:","No",15478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15481","be",5483.5S,5604.7S,285,"CLINTON:","No",15479,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"15482","worried",5483.5S,5604.7S,285,"CLINTON:","No",15480,3.27,1.42,5.81,2.75,4.18,2.4,-3,NA,NA,NA,NA,NA,NA
"15483","about",5483.5S,5604.7S,285,"CLINTON:","No",15481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15484","what",5483.5S,5604.7S,285,"CLINTON:","No",15482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15485","goes",5483.5S,5604.7S,285,"CLINTON:","No",15483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15486","on",5483.5S,5604.7S,285,"CLINTON:","No",15484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15487","in",5483.5S,5604.7S,285,"CLINTON:","No",15485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15488","the",5483.5S,5604.7S,285,"CLINTON:","No",15486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15489","middle",5483.5S,5604.7S,285,"CLINTON:","No",15487,5.22,1.48,2.85,2.06,5.11,1.49,NA,NA,NA,NA,NA,NA,NA
"15490","east",5483.5S,5604.7S,285,"CLINTON:","No",15488,6.33,1.57,2.5,1.76,5.17,2.09,NA,NA,NA,NA,NA,NA,NA
"15491","we",5483.5S,5604.7S,285,"CLINTON:","No",15489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15492","have",5483.5S,5604.7S,285,"CLINTON:","No",15490,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"15493","enough",5483.5S,5604.7S,285,"CLINTON:","No",15491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15494","worries",5483.5S,5604.7S,285,"CLINTON:","No",15492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15495","over",5483.5S,5604.7S,285,"CLINTON:","No",15493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15496","there",5483.5S,5604.7S,285,"CLINTON:","No",15494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15497","without",5483.5S,5604.7S,285,"CLINTON:","No",15495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15498","having",5483.5S,5604.7S,285,"CLINTON:","No",15496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15499","to",5483.5S,5604.7S,285,"CLINTON:","No",15497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15500","worry",5483.5S,5604.7S,285,"CLINTON:","No",15498,2.1,1.26,6.33,2.73,3.17,2.57,-3,2.31,1.51,6,2.45,2.96,2.22
"15501","about",5483.5S,5604.7S,285,"CLINTON:","No",15499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15502","that",5483.5S,5604.7S,285,"CLINTON:","No",15500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15503","so",5483.5S,5604.7S,285,"CLINTON:","No",15501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15504","i",5483.5S,5604.7S,285,"CLINTON:","No",15502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15505","have",5483.5S,5604.7S,285,"CLINTON:","No",15503,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"15506","a",5483.5S,5604.7S,285,"CLINTON:","No",15504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15507","comprehensive",5483.5S,5604.7S,285,"CLINTON:","No",15505,6.79,1.18,3.6,2.19,6.08,2.04,2,NA,NA,NA,NA,NA,NA
"15508","energy",5483.5S,5604.7S,285,"CLINTON:","No",15506,6.9,2.07,6.25,2.57,6.53,2.99,NA,7.23,1.55,6.9,1.94,6.93,1.62
"15509","policy",5483.5S,5604.7S,285,"CLINTON:","No",15507,3.77,1.34,3.3,2.03,6.11,2.38,NA,4.5,1.55,4.3,2,4.03,1.81
"15510","but",5483.5S,5604.7S,285,"CLINTON:","No",15508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15511","it",5483.5S,5604.7S,285,"CLINTON:","No",15509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15512","really",5483.5S,5604.7S,285,"CLINTON:","No",15510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15513","does",5483.5S,5604.7S,285,"CLINTON:","No",15511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15514","include",5483.5S,5604.7S,285,"CLINTON:","No",15512,6.39,1.5,3.05,2.06,5.84,2.32,NA,NA,NA,NA,NA,NA,NA
"15515","fighting",5483.5S,5604.7S,285,"CLINTON:","No",15513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15516","climate",5483.5S,5604.7S,285,"CLINTON:","No",15514,5.8,1.67,3.95,2.09,4,2.86,NA,NA,NA,NA,NA,NA,NA
"15517","change",5483.5S,5604.7S,285,"CLINTON:","No",15515,5.09,1.93,4.05,2.22,5.81,2.26,NA,5.24,1.98,5.25,2.38,4.79,1.99
"15518","because",5483.5S,5604.7S,285,"CLINTON:","No",15516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15519","i",5483.5S,5604.7S,285,"CLINTON:","No",15517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15520","think",5483.5S,5604.7S,285,"CLINTON:","No",15518,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"15521","that",5483.5S,5604.7S,285,"CLINTON:","No",15519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15522","is",5483.5S,5604.7S,285,"CLINTON:","No",15520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15523","a",5483.5S,5604.7S,285,"CLINTON:","No",15521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15524","serious",5483.5S,5604.7S,285,"CLINTON:","No",15522,5.88,1.77,4.05,2.48,5.67,1.99,NA,5.08,1.59,4,1.87,5.12,1.65
"15525","problem",5483.5S,5604.7S,285,"CLINTON:","No",15523,3.52,1.94,4.81,2.42,4.94,2.3,-2,2.74,1.61,5.81,2.22,4.04,2.53
"15526","and",5483.5S,5604.7S,285,"CLINTON:","No",15524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15527","i",5483.5S,5604.7S,285,"CLINTON:","No",15525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15528","support",5483.5S,5604.7S,285,"CLINTON:","No",15526,6.89,2.14,3.05,1.99,6.11,2.42,2,NA,NA,NA,NA,NA,NA
"15529","moving",5483.5S,5604.7S,285,"CLINTON:","No",15527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15530","toward",5483.5S,5604.7S,285,"CLINTON:","No",15528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15531","more",5483.5S,5604.7S,285,"CLINTON:","No",15529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15532","clean",5483.5S,5604.7S,285,"CLINTON:","No",15530,7.09,1.8,3.57,2.2,6.11,2,2,7.23,1.76,4.8,2.47,6.9,1.84
"15533","renewable",5483.5S,5604.7S,285,"CLINTON:","No",15531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15534","energy",5483.5S,5604.7S,285,"CLINTON:","No",15532,6.9,2.07,6.25,2.57,6.53,2.99,NA,7.23,1.55,6.9,1.94,6.93,1.62
"15535","as",5483.5S,5604.7S,285,"CLINTON:","No",15533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15536","quickly",5483.5S,5604.7S,285,"CLINTON:","No",15534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15537","as",5483.5S,5604.7S,285,"CLINTON:","No",15535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15538","we",5483.5S,5604.7S,285,"CLINTON:","No",15536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15539","can",5483.5S,5604.7S,285,"CLINTON:","No",15537,6.41,1.53,3.14,1.93,6.44,2.19,NA,NA,NA,NA,NA,NA,NA
"15540","because",5483.5S,5604.7S,285,"CLINTON:","No",15538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15541","i",5483.5S,5604.7S,285,"CLINTON:","No",15539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15542","think",5483.5S,5604.7S,285,"CLINTON:","No",15540,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"15543","we",5483.5S,5604.7S,285,"CLINTON:","No",15541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15544","can",5483.5S,5604.7S,285,"CLINTON:","No",15542,6.41,1.53,3.14,1.93,6.44,2.19,NA,NA,NA,NA,NA,NA,NA
"15545","be",5483.5S,5604.7S,285,"CLINTON:","No",15543,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"15546","the",5483.5S,5604.7S,285,"CLINTON:","No",15544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15547","21st",5483.5S,5604.7S,285,"CLINTON:","No",15545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15548","century",5483.5S,5604.7S,285,"CLINTON:","No",15546,5.36,1.47,3.19,1.99,4.68,2.32,NA,NA,NA,NA,NA,NA,NA
"15549","clean",5483.5S,5604.7S,285,"CLINTON:","No",15547,7.09,1.8,3.57,2.2,6.11,2,2,7.23,1.76,4.8,2.47,6.9,1.84
"15550","energy",5483.5S,5604.7S,285,"CLINTON:","No",15548,6.9,2.07,6.25,2.57,6.53,2.99,NA,7.23,1.55,6.9,1.94,6.93,1.62
"15551","superpower",5483.5S,5604.7S,285,"CLINTON:","No",15549,7.14,1.88,5.76,2.49,5.81,2.56,NA,NA,NA,NA,NA,NA,NA
"15552","and",5483.5S,5604.7S,285,"CLINTON:","No",15550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15553","create",5483.5S,5604.7S,285,"CLINTON:","No",15551,7.86,1.13,6.26,2.58,7,2.24,NA,6.79,1.95,5.75,1.6,5.89,2.2
"15554","millions",5483.5S,5604.7S,285,"CLINTON:","No",15552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15555","of",5483.5S,5604.7S,285,"CLINTON:","No",15553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15556","new",5483.5S,5604.7S,285,"CLINTON:","No",15554,7.68,1.29,5.14,2.82,5.22,2.02,NA,NA,NA,NA,NA,NA,NA
"15557","jobs",5483.5S,5604.7S,285,"CLINTON:","No",15555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15558","and",5483.5S,5604.7S,285,"CLINTON:","No",15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15559","businesses",5483.5S,5604.7S,285,"CLINTON:","No",15557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15560","but",5483.5S,5604.7S,285,"CLINTON:","No",15558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15561","i",5483.5S,5604.7S,285,"CLINTON:","No",15559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15562","also",5483.5S,5604.7S,285,"CLINTON:","No",15560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
