"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"3322","the",1366S,1491.7S,34,"Clinton:","No",3322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3323","deportation",1366S,1491.7S,34,"Clinton:","No",3323,3.57,2.04,4.42,2.3,4.04,2.4,NA,NA,NA,NA,NA,NA,NA
"3324","force",1366S,1491.7S,34,"Clinton:","No",3324,4.17,2.23,5.35,2.76,4.22,2.56,NA,NA,NA,NA,NA,NA,NA
"3325","that",1366S,1491.7S,34,"Clinton:","No",3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3326","donald",1366S,1491.7S,34,"Clinton:","No",3326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327","has",1366S,1491.7S,34,"Clinton:","No",3327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3328","talked",1366S,1491.7S,34,"Clinton:","No",3328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3329","about",1366S,1491.7S,34,"Clinton:","No",3329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3330","in",1366S,1491.7S,34,"Clinton:","No",3330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331","action",1366S,1491.7S,34,"Clinton:","No",3331,6,1.64,6.19,2.56,6.17,2.01,NA,6.63,1.45,6.53,1.87,5.63,2.06
"3332","in",1366S,1491.7S,34,"Clinton:","No",3332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3333","our",1366S,1491.7S,34,"Clinton:","No",3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3334","country",1366S,1491.7S,34,"Clinton:","No",3334,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"3335","we",1366S,1491.7S,34,"Clinton:","No",3335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336","have",1366S,1491.7S,34,"Clinton:","No",3336,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"3337","11",1366S,1491.7S,34,"Clinton:","No",3337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3338","million",1366S,1491.7S,34,"Clinton:","No",3338,7.55,1.79,5.38,2.71,5.82,2.19,NA,NA,NA,NA,NA,NA,NA
"3339","undocumented",1366S,1491.7S,34,"Clinton:","No",3339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3340","people",1366S,1491.7S,34,"Clinton:","No",3340,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"3341","they",1366S,1491.7S,34,"Clinton:","No",3341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3342","have",1366S,1491.7S,34,"Clinton:","No",3342,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"3343","4",1366S,1491.7S,34,"Clinton:","No",3343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3344","million",1366S,1491.7S,34,"Clinton:","No",3344,7.55,1.79,5.38,2.71,5.82,2.19,NA,NA,NA,NA,NA,NA,NA
"3345","american",1366S,1491.7S,34,"Clinton:","No",3345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3346","citizen",1366S,1491.7S,34,"Clinton:","No",3346,6.43,1.66,2.63,2.22,5.95,2.66,NA,NA,NA,NA,NA,NA,NA
"3347","children",1366S,1491.7S,34,"Clinton:","No",3347,6.36,2.11,5.09,2.56,5.95,2.52,NA,NA,NA,NA,NA,NA,NA
"3348","15",1366S,1491.7S,34,"Clinton:","No",3348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3349","million",1366S,1491.7S,34,"Clinton:","No",3349,7.55,1.79,5.38,2.71,5.82,2.19,NA,NA,NA,NA,NA,NA,NA
"3350","people",1366S,1491.7S,34,"Clinton:","No",3350,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"3351","he",1366S,1491.7S,34,"Clinton:","No",3351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3352","said",1366S,1491.7S,34,"Clinton:","No",3352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3353","as",1366S,1491.7S,34,"Clinton:","No",3353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3354","recently",1366S,1491.7S,34,"Clinton:","No",3354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3355","as",1366S,1491.7S,34,"Clinton:","No",3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3356","a",1366S,1491.7S,34,"Clinton:","No",3356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357","few",1366S,1491.7S,34,"Clinton:","No",3357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3358","weeks",1366S,1491.7S,34,"Clinton:","No",3358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3359","ago",1366S,1491.7S,34,"Clinton:","No",3359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3360","in",1366S,1491.7S,34,"Clinton:","No",3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3361","phoenix",1366S,1491.7S,34,"Clinton:","No",3361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3362","that",1366S,1491.7S,34,"Clinton:","No",3362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3363","every",1366S,1491.7S,34,"Clinton:","No",3363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3364","undocumented",1366S,1491.7S,34,"Clinton:","No",3364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3365","person",1366S,1491.7S,34,"Clinton:","No",3365,6.1,1.62,3.71,2.08,6,1.91,NA,6.32,1.74,4.19,2.45,5.35,2.02
"3366","would",1366S,1491.7S,34,"Clinton:","No",3366,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"3367","be",1366S,1491.7S,34,"Clinton:","No",3367,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"3368","subject",1366S,1491.7S,34,"Clinton:","No",3368,5.33,1.65,4.2,2.14,6.37,2.39,NA,5.04,0.79,3.93,1.82,4.68,1.68
"3369","to",1366S,1491.7S,34,"Clinton:","No",3369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3370","deportation",1366S,1491.7S,34,"Clinton:","No",3370,3.57,2.04,4.42,2.3,4.04,2.4,NA,NA,NA,NA,NA,NA,NA
"3371","now",1366S,1491.7S,34,"Clinton:","No",3371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372","here's",1366S,1491.7S,34,"Clinton:","No",3372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3373","with",1366S,1491.7S,34,"Clinton:","No",3373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3374","a",1366S,1491.7S,34,"Clinton:","No",3374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3375","that",1366S,1491.7S,34,"Clinton:","No",3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3376","means",1366S,1491.7S,34,"Clinton:","No",3376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3377","it",1366S,1491.7S,34,"Clinton:","No",3377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3378","means",1366S,1491.7S,34,"Clinton:","No",3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3379","you",1366S,1491.7S,34,"Clinton:","No",3379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3380","would",1366S,1491.7S,34,"Clinton:","No",3380,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"3381","have",1366S,1491.7S,34,"Clinton:","No",3381,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"3382","to",1366S,1491.7S,34,"Clinton:","No",3382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3383","have",1366S,1491.7S,34,"Clinton:","No",3383,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"3384","a",1366S,1491.7S,34,"Clinton:","No",3384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3385","massive",1366S,1491.7S,34,"Clinton:","No",3385,5.18,1.37,5.79,2.68,5.71,2.35,NA,NA,NA,NA,NA,NA,NA
"3386","law",1366S,1491.7S,34,"Clinton:","No",3386,4.55,1.95,3.55,2.39,4.83,2.18,NA,5.1,2.37,4.25,2.43,4.11,2.08
"3387","enforcement",1366S,1491.7S,34,"Clinton:","No",3387,4.67,1.99,4.48,2.86,4,2.43,NA,4.17,1.49,5.73,1.55,4.27,2.29
"3388","presence",1366S,1491.7S,34,"Clinton:","No",3388,5.75,1.25,3.6,2.23,5.59,1.62,NA,NA,NA,NA,NA,NA,NA
"3389","where",1366S,1491.7S,34,"Clinton:","No",3389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3390","law",1366S,1491.7S,34,"Clinton:","No",3390,4.55,1.95,3.55,2.39,4.83,2.18,NA,5.1,2.37,4.25,2.43,4.11,2.08
"3391","enforcement",1366S,1491.7S,34,"Clinton:","No",3391,4.67,1.99,4.48,2.86,4,2.43,NA,4.17,1.49,5.73,1.55,4.27,2.29
"3392","officers",1366S,1491.7S,34,"Clinton:","No",3392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3393","would",1366S,1491.7S,34,"Clinton:","No",3393,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"3394","be",1366S,1491.7S,34,"Clinton:","No",3394,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"3395","going",1366S,1491.7S,34,"Clinton:","No",3395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3396","school",1366S,1491.7S,34,"Clinton:","No",3396,5.41,2.26,4.57,2.36,5.88,2.39,NA,4.36,2.13,4.44,2.22,5,2.15
"3397","to",1366S,1491.7S,34,"Clinton:","No",3397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3398","school",1366S,1491.7S,34,"Clinton:","No",3398,5.41,2.26,4.57,2.36,5.88,2.39,NA,4.36,2.13,4.44,2.22,5,2.15
"3399","home",1366S,1491.7S,34,"Clinton:","No",3399,7.48,1.7,3.78,2.37,6.77,2.03,NA,7.91,1.63,4.21,2.94,5.9,2.3
"3400","to",1366S,1491.7S,34,"Clinton:","No",3400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3401","home",1366S,1491.7S,34,"Clinton:","No",3401,7.48,1.7,3.78,2.37,6.77,2.03,NA,7.91,1.63,4.21,2.94,5.9,2.3
"3402","business",1366S,1491.7S,34,"Clinton:","No",3402,5.48,1.81,3.71,1.93,5.35,2.42,NA,NA,NA,NA,NA,NA,NA
"3403","to",1366S,1491.7S,34,"Clinton:","No",3403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3404","business",1366S,1491.7S,34,"Clinton:","No",3404,5.48,1.81,3.71,1.93,5.35,2.42,NA,NA,NA,NA,NA,NA,NA
"3405","rounding",1366S,1491.7S,34,"Clinton:","No",3405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3406","up",1366S,1491.7S,34,"Clinton:","No",3406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3407","people",1366S,1491.7S,34,"Clinton:","No",3407,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"3408","who",1366S,1491.7S,34,"Clinton:","No",3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3409","are",1366S,1491.7S,34,"Clinton:","No",3409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3410","undocumented",1366S,1491.7S,34,"Clinton:","No",3410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3411","and",1366S,1491.7S,34,"Clinton:","No",3411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3412","we",1366S,1491.7S,34,"Clinton:","No",3412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3413","would",1366S,1491.7S,34,"Clinton:","No",3413,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"3414","then",1366S,1491.7S,34,"Clinton:","No",3414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3415","to",1366S,1491.7S,34,"Clinton:","No",3415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3416","have",1366S,1491.7S,34,"Clinton:","No",3416,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"3417","put",1366S,1491.7S,34,"Clinton:","No",3417,5.09,1.23,3.86,2.03,5.94,1.84,NA,NA,NA,NA,NA,NA,NA
"3418","them",1366S,1491.7S,34,"Clinton:","No",3418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3419","on",1366S,1491.7S,34,"Clinton:","No",3419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3420","trains",1366S,1491.7S,34,"Clinton:","No",3420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3421","on",1366S,1491.7S,34,"Clinton:","No",3421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422","buses",1366S,1491.7S,34,"Clinton:","No",3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423","to",1366S,1491.7S,34,"Clinton:","No",3423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3424","get",1366S,1491.7S,34,"Clinton:","No",3424,6.09,1.57,3.67,2.03,5.65,1.93,NA,NA,NA,NA,NA,NA,NA
"3425","them",1366S,1491.7S,34,"Clinton:","No",3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3426","out",1366S,1491.7S,34,"Clinton:","No",3426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3427","of",1366S,1491.7S,34,"Clinton:","No",3427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3428","our",1366S,1491.7S,34,"Clinton:","No",3428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3429","country",1366S,1491.7S,34,"Clinton:","No",3429,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"3430","i",1366S,1491.7S,34,"Clinton:","No",3430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3431","think",1366S,1491.7S,34,"Clinton:","No",3431,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"3432","that",1366S,1491.7S,34,"Clinton:","No",3432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3433","is",1366S,1491.7S,34,"Clinton:","No",3433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3434","an",1366S,1491.7S,34,"Clinton:","No",3434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3435","idea",1366S,1491.7S,34,"Clinton:","No",3435,7.05,1.81,4.66,2.57,6.11,1.94,NA,7,1.34,5.86,1.81,6.26,2
"3436","that",1366S,1491.7S,34,"Clinton:","No",3436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3437","is",1366S,1491.7S,34,"Clinton:","No",3437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3438","not",1366S,1491.7S,34,"Clinton:","No",3438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3439","in",1366S,1491.7S,34,"Clinton:","No",3439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3440","keeping",1366S,1491.7S,34,"Clinton:","No",3440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3441","with",1366S,1491.7S,34,"Clinton:","No",3441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3442","who",1366S,1491.7S,34,"Clinton:","No",3442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443","we",1366S,1491.7S,34,"Clinton:","No",3443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3444","are",1366S,1491.7S,34,"Clinton:","No",3444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3445","as",1366S,1491.7S,34,"Clinton:","No",3445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3446","a",1366S,1491.7S,34,"Clinton:","No",3446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447","nation",1366S,1491.7S,34,"Clinton:","No",3447,6,1.97,4.78,2.21,4.74,2.18,NA,6.17,1.91,4.6,2.24,5.27,2.33
"3448","i",1366S,1491.7S,34,"Clinton:","No",3448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449","think",1366S,1491.7S,34,"Clinton:","No",3449,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"3450","it",1366S,1491.7S,34,"Clinton:","No",3450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451","is",1366S,1491.7S,34,"Clinton:","No",3451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452","an",1366S,1491.7S,34,"Clinton:","No",3452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453","idea",1366S,1491.7S,34,"Clinton:","No",3453,7.05,1.81,4.66,2.57,6.11,1.94,NA,7,1.34,5.86,1.81,6.26,2
"3454","that",1366S,1491.7S,34,"Clinton:","No",3454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455","would",1366S,1491.7S,34,"Clinton:","No",3455,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"3456","rip",1366S,1491.7S,34,"Clinton:","No",3456,3.28,1.78,5.26,2.33,4.12,2.05,NA,NA,NA,NA,NA,NA,NA
"3457","our",1366S,1491.7S,34,"Clinton:","No",3457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458","country",1366S,1491.7S,34,"Clinton:","No",3458,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"3459","apart",1366S,1491.7S,34,"Clinton:","No",3459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","i",1366S,1491.7S,34,"Clinton:","No",3460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461","have",1366S,1491.7S,34,"Clinton:","No",3461,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"3462","been",1366S,1491.7S,34,"Clinton:","No",3462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3463","for",1366S,1491.7S,34,"Clinton:","No",3463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464","border",1366S,1491.7S,34,"Clinton:","No",3464,4.68,1.46,4.3,2.4,4.74,2.16,NA,NA,NA,NA,NA,NA,NA
"3465","security",1366S,1491.7S,34,"Clinton:","No",3465,6.41,1.4,4.19,2.04,6,2.18,NA,7.28,1.51,4.22,2.45,5.53,2.27
"3466","for",1366S,1491.7S,34,"Clinton:","No",3466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467","years",1366S,1491.7S,34,"Clinton:","No",3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3468","i",1366S,1491.7S,34,"Clinton:","No",3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469","voted",1366S,1491.7S,34,"Clinton:","No",3469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","for",1366S,1491.7S,34,"Clinton:","No",3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471","border",1366S,1491.7S,34,"Clinton:","No",3471,4.68,1.46,4.3,2.4,4.74,2.16,NA,NA,NA,NA,NA,NA,NA
"3472","security",1366S,1491.7S,34,"Clinton:","No",3472,6.41,1.4,4.19,2.04,6,2.18,NA,7.28,1.51,4.22,2.45,5.53,2.27
"3473","in",1366S,1491.7S,34,"Clinton:","No",3473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","the",1366S,1491.7S,34,"Clinton:","No",3474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","united",1366S,1491.7S,34,"Clinton:","No",3475,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"3476","states",1366S,1491.7S,34,"Clinton:","No",3476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477","senate",1366S,1491.7S,34,"Clinton:","No",3477,3.38,1.86,3.63,2.29,3.52,2.12,NA,NA,NA,NA,NA,NA,NA
"3478","and",1366S,1491.7S,34,"Clinton:","No",3478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3479","my",1366S,1491.7S,34,"Clinton:","No",3479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3480","comprehensive",1366S,1491.7S,34,"Clinton:","No",3480,6.79,1.18,3.6,2.19,6.08,2.04,2,NA,NA,NA,NA,NA,NA
"3481","immigration",1366S,1491.7S,34,"Clinton:","No",3481,4,2.1,4.22,2.41,3.5,2.04,NA,NA,NA,NA,NA,NA,NA
"3482","reform",1366S,1491.7S,34,"Clinton:","No",3482,5.05,2.01,4.78,2.35,5.57,2.31,NA,NA,NA,NA,NA,NA,NA
"3483","plan",1366S,1491.7S,34,"Clinton:","No",3483,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"3484","of",1366S,1491.7S,34,"Clinton:","No",3484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3485","course",1366S,1491.7S,34,"Clinton:","No",3485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486","includes",1366S,1491.7S,34,"Clinton:","No",3486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487","border",1366S,1491.7S,34,"Clinton:","No",3487,4.68,1.46,4.3,2.4,4.74,2.16,NA,NA,NA,NA,NA,NA,NA
"3488","security",1366S,1491.7S,34,"Clinton:","No",3488,6.41,1.4,4.19,2.04,6,2.18,NA,7.28,1.51,4.22,2.45,5.53,2.27
"3489","but",1366S,1491.7S,34,"Clinton:","No",3489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","i",1366S,1491.7S,34,"Clinton:","No",3490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","want",1366S,1491.7S,34,"Clinton:","No",3491,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"3492","to",1366S,1491.7S,34,"Clinton:","No",3492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","put",1366S,1491.7S,34,"Clinton:","No",3493,5.09,1.23,3.86,2.03,5.94,1.84,NA,NA,NA,NA,NA,NA,NA
"3494","our",1366S,1491.7S,34,"Clinton:","No",3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","resources",1366S,1491.7S,34,"Clinton:","No",3495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496","where",1366S,1491.7S,34,"Clinton:","No",3496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497","i",1366S,1491.7S,34,"Clinton:","No",3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","think",1366S,1491.7S,34,"Clinton:","No",3498,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"3499","they're",1366S,1491.7S,34,"Clinton:","No",3499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500","most",1366S,1491.7S,34,"Clinton:","No",3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501","needed",1366S,1491.7S,34,"Clinton:","No",3501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","getting",1366S,1491.7S,34,"Clinton:","No",3502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503","rid",1366S,1491.7S,34,"Clinton:","No",3503,3.67,2.03,4.38,2.52,5.06,2.46,NA,NA,NA,NA,NA,NA,NA
"3504","of",1366S,1491.7S,34,"Clinton:","No",3504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3505","any",1366S,1491.7S,34,"Clinton:","No",3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3506","violent",1366S,1491.7S,34,"Clinton:","No",3506,2.26,1.59,6.3,2.47,3.65,2.45,-3,2.29,1.78,6.89,2.47,5.16,2.86
"3507","person",1366S,1491.7S,34,"Clinton:","No",3507,6.1,1.62,3.71,2.08,6,1.91,NA,6.32,1.74,4.19,2.45,5.35,2.02
"3508","anybody",1366S,1491.7S,34,"Clinton:","No",3508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3509","who",1366S,1491.7S,34,"Clinton:","No",3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3510","should",1366S,1491.7S,34,"Clinton:","No",3510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3511","be",1366S,1491.7S,34,"Clinton:","No",3511,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"3512","deported",1366S,1491.7S,34,"Clinton:","No",3512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
